Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
7,B01,Background,43.77,0.00,0.00,0.00,
7,B02,L_PBMC,43.77,25.63,41.25,73.36,7
7,B03,Unassigned,43.77,-3.18,-1.07,-1.91,
7,B04,L_PBMC,43.77,35.02,39.24,69.78,7
7,B05,L_PBMC,43.77,27.45,43.45,77.27,7
7,B06,ND_T,43.77,25.58,18.86,33.54,7
7,B07,T2D_T,43.77,20.95,41.37,73.57,7
7,B08,T2D_T,43.77,4.58,28.96,51.51,7
7,B09,L_T40,43.77,39.10,148.00,263.20,2
7,B10,T2D_T40,43.77,25.02,153.72,273.38,2
7,B11,ND_T40,43.77,8.87,131.66,234.15,2
7,B12,Background,43.77,0.00,0.00,0.00,
7,C01,Background,43.77,0.00,0.00,0.00,
7,C02,T2D_PBMC,43.77,28.64,26.33,46.83,7
7,C03,T2D_PBMC,43.77,26.68,23.97,42.63,7
7,C04,T2D_PBMC,43.77,13.78,30.13,53.59,7
7,C05,T2D_PBMC,43.77,17.01,26.66,47.41,7
7,C06,ND_T,43.77,15.69,17.38,30.91,7
7,C07,T2D_T,43.77,27.32,39.96,71.06,7
7,C08,T2D_T,43.77,31.41,32.08,57.05,7
7,C09,L_T40,43.77,21.66,149.86,266.52,2
7,C10,T2D_T40,43.77,54.50,161.18,286.64,2
7,C11,ND_T40,43.77,14.73,138.89,247.00,2
7,C12,Background,43.77,0.00,0.00,0.00,
7,D01,Background,43.77,0.00,0.00,0.00,
7,D02,ND_PBMC,43.77,25.96,38.21,67.95,7
7,D03,ND_PBMC,43.77,34.90,35.75,63.58,7
7,D04,ND_PBMC,43.77,15.89,37.34,66.40,7
7,D05,Unassigned,43.77,-13.25,-0.51,-0.90,
7,D06,ND_T,43.77,15.52,21.28,37.84,7
7,D07,T2D_T,43.77,20.71,49.10,87.32,7
7,D08,T2D_T,43.77,10.62,32.04,56.99,7
7,D09,L_T40,43.77,33.51,141.04,250.83,2
7,D10,T2D_T40,43.77,28.62,142.64,253.67,2
7,D11,ND_T40,43.77,80.85,155.64,276.78,2
7,D12,Background,43.77,0.00,0.00,0.00,
7,E01,Background,43.77,0.00,0.00,0.00,
7,E02,T2D_PBMC,43.77,44.08,68.59,121.99,7
7,E03,T2D_PBMC,43.77,37.27,68.28,121.42,7
7,E04,T2D_PBMC,43.77,30.12,48.14,85.61,7
7,E05,Unassigned,43.77,-8.19,-0.04,-0.07,
7,E06,Unassigned,43.77,-8.87,-0.17,-0.30,
7,E07,Unassigned,43.77,-9.44,0.16,0.28,
7,E08,Unassigned,43.77,-3.05,0.59,1.05,
7,E09,T2D_T40,43.77,22.51,149.13,265.22,2
7,E10,T2D_T40,43.77,45.83,154.31,274.43,2
7,E11,ND_T40,43.77,14.86,148.74,264.52,2
7,E12,Background,43.77,0.00,0.00,0.00,
7,F01,Background,43.77,0.00,0.00,0.00,
7,F02,L_T,43.77,20.52,24.50,43.58,7
7,F03,L_T,43.77,53.52,25.38,45.14,7
7,F04,L_T,43.77,27.49,27.22,48.42,7
7,F05,Unassigned,43.77,-9.56,-0.07,-0.12,
7,F06,T1D_PBMC,43.77,6.68,17.82,31.70,7
7,F07,T1D_PBMC,43.77,18.03,24.54,43.64,7
7,F08,Unassigned,43.77,-14.45,1.26,2.24,
7,F09,T2D_T40,43.77,21.52,143.88,255.88,2
7,F10,T2D_T40,43.77,15.09,148.60,264.27,2
7,F11,Unassigned,43.77,-1.57,0.47,0.83,
7,F12,Background,43.77,0.00,0.00,0.00,
7,G01,Background,43.77,0.00,0.00,0.00,
7,G02,ERROR,43.77,20.10,14.06,25.00,
7,G03,ERROR,43.77,-9.14,0.56,0.99,
7,G04,ERROR,43.77,1.28,19.13,34.03,
7,G05,Unassigned,43.77,-3.86,0.19,0.34,
7,G06,T1D_PBMC,43.77,25.98,26.88,47.81,7
7,G07,T1D_PBMC,43.77,2.50,20.01,35.59,7
7,G08,Unassigned,43.77,-17.47,1.75,3.11,
7,G09,T2D_T40,43.77,13.64,142.61,253.62,2
7,G10,T2D_T40,43.77,16.82,117.07,208.20,1.71
7,G11,Unassigned,43.77,-9.40,-0.44,-0.79,
7,G12,Background,43.77,0.00,0.00,0.00,
7,H01,Background,43.77,0.00,0.00,0.00,
7,H02,Background,43.77,0.00,0.00,0.00,
7,H03,Background,43.77,0.00,0.00,0.00,
7,H04,Background,43.77,0.00,0.00,0.00,
7,H05,Background,43.77,0.00,0.00,0.00,
7,H06,Background,43.77,0.00,0.00,0.00,
7,H07,Background,43.77,0.00,0.00,0.00,
7,H08,Background,43.77,0.00,0.00,0.00,
7,H09,Background,43.77,0.00,0.00,0.00,
7,H10,Background,43.77,0.00,0.00,0.00,
7,H11,Background,43.77,0.00,0.00,0.00,
7,H12,Background,43.77,0.00,0.00,0.00,
8,A01,Background,50.92,0.00,0.00,0.00,
8,A02,Background,50.92,0.00,0.00,0.00,
8,A03,Background,50.92,0.00,0.00,0.00,
8,A04,Background,50.92,0.00,0.00,0.00,
8,A05,Background,50.92,0.00,0.00,0.00,
8,A06,Background,50.92,0.00,0.00,0.00,
8,A07,Background,50.92,0.00,0.00,0.00,
8,A08,Background,50.92,0.00,0.00,0.00,
8,A09,Background,50.92,0.00,0.00,0.00,
8,A10,Background,50.92,0.00,0.00,0.00,
8,A11,Background,50.92,0.00,0.00,0.00,
8,A12,Background,50.92,0.00,0.00,0.00,
8,B01,Background,50.92,0.00,0.00,0.00,
8,B02,L_PBMC,50.92,25.64,46.00,81.80,7
8,B03,Unassigned,50.92,-5.00,-0.90,-1.60,
8,B04,L_PBMC,50.92,32.65,43.46,77.30,7
8,B05,L_PBMC,50.92,26.87,48.65,86.52,7
8,B06,ND_T,50.92,23.73,19.76,35.15,7
8,B07,T2D_T,50.92,19.84,46.47,82.65,7
8,B08,T2D_T,50.92,2.18,31.86,56.67,7
8,B09,L_T40,50.92,36.87,145.04,257.93,2
8,B10,T2D_T40,50.92,26.11,152.63,271.44,2
8,B11,ND_T40,50.92,10.56,130.71,232.45,2
8,B12,Background,50.92,0.00,0.00,0.00,
8,C01,Background,50.92,0.00,0.00,0.00,
8,C02,T2D_PBMC,50.92,26.47,28.84,51.30,7
8,C03,T2D_PBMC,50.92,26.03,26.34,46.85,7
8,C04,T2D_PBMC,50.92,14.10,33.55,59.67,7
8,C05,T2D_PBMC,50.92,16.60,29.53,52.51,7
8,C06,ND_T,50.92,15.08,18.63,33.14,7
8,C07,T2D_T,50.92,26.32,45.20,80.39,7
8,C08,T2D_T,50.92,31.86,36.42,64.76,7
8,C09,L_T40,50.92,20.52,147.09,261.59,2
8,C10,T2D_T40,50.92,43.58,159.42,283.52,2
8,C11,ND_T40,50.92,16.58,137.55,244.62,2
8,C12,Background,50.92,0.00,0.00,0.00,
8,D01,Background,50.92,0.00,0.00,0.00,
8,D02,ND_PBMC,50.92,25.53,40.78,72.52,7
8,D03,ND_PBMC,50.92,32.69,37.61,66.88,7
8,D04,ND_PBMC,50.92,16.00,39.70,70.61,7
8,D05,Unassigned,50.92,-14.02,-0.44,-0.78,
8,D06,ND_T,50.92,14.63,22.30,39.65,7
8,D07,T2D_T,50.92,20.32,53.79,95.66,7
8,D08,T2D_T,50.92,11.09,35.90,63.84,7
8,D09,L_T40,50.92,32.95,141.01,250.77,2
8,D10,T2D_T40,50.92,28.43,138.97,247.14,2
8,D11,ND_T40,50.92,77.26,153.55,273.07,2
8,D12,Background,50.92,0.00,0.00,0.00,
8,E01,Background,50.92,0.00,0.00,0.00,
8,E02,T2D_PBMC,50.92,43.07,69.14,122.96,7
8,E03,T2D_PBMC,50.92,35.00,68.99,122.69,7
8,E04,T2D_PBMC,50.92,28.95,52.31,93.02,7
8,E05,Unassigned,50.92,-9.01,-0.10,-0.17,
8,E06,Unassigned,50.92,-9.92,-0.01,-0.02,
8,E07,Unassigned,50.92,-9.93,0.34,0.61,
8,E08,Unassigned,50.92,-0.23,0.58,1.03,
8,E09,T2D_T40,50.92,21.69,145.52,258.79,2
8,E10,T2D_T40,50.92,42.42,148.95,264.90,2
8,E11,ND_T40,50.92,13.30,146.83,261.12,2
8,E12,Background,50.92,0.00,0.00,0.00,
8,F01,Background,50.92,0.00,0.00,0.00,
8,F02,L_T,50.92,21.17,26.13,46.48,7
8,F03,L_T,50.92,42.93,28.45,50.60,7
8,F04,L_T,50.92,27.87,30.40,54.07,7
8,F05,Unassigned,50.92,-10.46,0.24,0.43,
8,F06,T1D_PBMC,50.92,6.05,19.30,34.32,7
8,F07,T1D_PBMC,50.92,17.05,25.23,44.87,7
8,F08,Unassigned,50.92,-13.36,1.39,2.47,
8,F09,T2D_T40,50.92,21.53,141.83,252.24,2
8,F10,T2D_T40,50.92,14.37,145.72,259.14,2
8,F11,Unassigned,50.92,-3.92,0.22,0.39,
8,F12,Background,50.92,0.00,0.00,0.00,
8,G01,Background,50.92,0.00,0.00,0.00,
8,G02,ERROR,50.92,23.18,14.96,26.60,
8,G03,ERROR,50.92,-10.44,0.21,0.38,
8,G04,ERROR,50.92,0.51,19.78,35.18,
8,G05,Unassigned,50.92,-4.33,0.13,0.24,
8,G06,T1D_PBMC,50.92,26.06,28.26,50.25,7
8,G07,T1D_PBMC,50.92,2.69,21.27,37.82,7
8,G08,Unassigned,50.92,-18.46,1.86,3.31,
8,G09,T2D_T40,50.92,13.55,137.40,244.36,2
8,G10,T2D_T40,50.92,18.22,116.12,206.51,1.71
8,G11,Unassigned,50.92,-10.15,-0.26,-0.46,
8,G12,Background,50.92,0.00,0.00,0.00,
8,H01,Background,50.92,0.00,0.00,0.00,
8,H02,Background,50.92,0.00,0.00,0.00,
8,H03,Background,50.92,0.00,0.00,0.00,
8,H04,Background,50.92,0.00,0.00,0.00,
8,H05,Background,50.92,0.00,0.00,0.00,
8,H06,Background,50.92,0.00,0.00,0.00,
8,H07,Background,50.92,0.00,0.00,0.00,
8,H08,Background,50.92,0.00,0.00,0.00,
8,H09,Background,50.92,0.00,0.00,0.00,
8,H10,Background,50.92,0.00,0.00,0.00,
8,H11,Background,50.92,0.00,0.00,0.00,
8,H12,Background,50.92,0.00,0.00,0.00,
9,A01,Background,58.70,0.00,0.00,0.00,
9,A02,Background,58.70,0.00,0.00,0.00,
9,A03,Background,58.70,0.00,0.00,0.00,
9,A04,Background,58.70,0.00,0.00,0.00,
9,A05,Background,58.70,0.00,0.00,0.00,
9,A06,Background,58.70,0.00,0.00,0.00,
9,A07,Background,58.70,0.00,0.00,0.00,
9,A08,Background,58.70,0.00,0.00,0.00,
9,A09,Background,58.70,0.00,0.00,0.00,
9,A10,Background,58.70,0.00,0.00,0.00,
9,A11,Background,58.70,0.00,0.00,0.00,
9,A12,Background,58.70,0.00,0.00,0.00,
9,B01,Background,58.70,0.00,0.00,0.00,
9,B02,L_PBMC,58.70,321.46,97.45,173.31,7
9,B03,Unassigned,58.70,-3.06,0.12,0.21,
9,B04,L_PBMC,58.70,373.56,94.55,168.15,7
9,B05,L_PBMC,58.70,212.78,84.08,149.52,7
9,B06,ND_T,58.70,197.51,57.07,101.50,7
9,B07,T2D_T,58.70,308.25,95.50,169.83,7
9,B08,T2D_T,58.70,0.22,33.42,59.43,7
9,B09,L_T40,58.70,68.18,119.94,213.30,2
9,B10,T2D_T40,58.70,116.35,131.06,233.07,2
9,B11,ND_T40,58.70,69.95,96.86,172.26,2
9,B12,Background,58.70,0.00,0.00,0.00,
9,C01,Background,58.70,0.00,0.00,0.00,
9,C02,T2D_PBMC,58.70,261.36,67.29,119.67,7
9,C03,T2D_PBMC,58.70,240.40,63.65,113.20,7
9,C04,T2D_PBMC,58.70,218.39,74.74,132.91,7
9,C05,T2D_PBMC,58.70,254.30,69.57,123.72,7
9,C06,ND_T,58.70,190.89,52.79,93.89,7
9,C07,T2D_T,58.70,296.79,102.20,181.76,7
9,C08,T2D_T,58.70,187.09,75.13,133.62,7
9,C09,L_T40,58.70,70.36,129.13,229.65,2
9,C10,T2D_T40,58.70,94.75,146.80,261.07,2
9,C11,ND_T40,58.70,73.23,100.96,179.55,2
9,C12,Background,58.70,0.00,0.00,0.00,
9,D01,Background,58.70,0.00,0.00,0.00,
9,D02,ND_PBMC,58.70,264.83,84.84,150.87,7
9,D03,ND_PBMC,58.70,193.20,75.43,134.15,7
9,D04,ND_PBMC,58.70,225.06,77.54,137.90,7
9,D05,Unassigned,58.70,-12.74,-0.98,-1.74,
9,D06,ND_T,58.70,185.26,50.48,89.78,7
9,D07,T2D_T,58.70,290.93,112.31,199.73,7
9,D08,T2D_T,58.70,229.65,80.04,142.34,7
9,D09,L_T40,58.70,57.65,121.91,216.80,2
9,D10,T2D_T40,58.70,96.00,133.07,236.65,2
9,D11,ND_T40,58.70,80.89,132.88,236.32,2
9,D12,Background,58.70,0.00,0.00,0.00,
9,E01,Background,58.70,0.00,0.00,0.00,
9,E02,T2D_PBMC,58.70,344.25,106.67,189.71,7
9,E03,T2D_PBMC,58.70,322.03,112.53,200.13,7
9,E04,T2D_PBMC,58.70,246.31,88.35,157.13,7
9,E05,Unassigned,58.70,-8.59,0.57,1.01,
9,E06,Unassigned,58.70,-10.22,-1.23,-2.19,
9,E07,Unassigned,58.70,-11.29,0.15,0.27,
9,E08,Unassigned,58.70,-2.95,-0.84,-1.50,
9,E09,T2D_T40,58.70,99.14,141.99,252.51,2
9,E10,T2D_T40,58.70,97.07,144.87,257.64,2
9,E11,ND_T40,58.70,82.24,107.88,191.85,2
9,E12,Background,58.70,0.00,0.00,0.00,
9,F01,Background,58.70,0.00,0.00,0.00,
9,F02,L_T,58.70,115.19,39.77,70.72,7
9,F03,L_T,58.70,110.18,52.88,94.05,7
9,F04,L_T,58.70,100.97,54.93,97.69,7
9,F05,Unassigned,58.70,-10.83,-0.19,-0.33,
9,F06,T1D_PBMC,58.70,133.97,43.88,78.04,7
9,F07,T1D_PBMC,58.70,135.88,47.88,85.15,7
9,F08,Unassigned,58.70,-17.91,1.70,3.03,
9,F09,T2D_T40,58.70,88.52,125.28,222.81,2
9,F10,T2D_T40,58.70,92.60,135.24,240.52,2
9,F11,Unassigned,58.70,-2.85,0.50,0.88,
9,F12,Background,58.70,0.00,0.00,0.00,
9,G01,Background,58.70,0.00,0.00,0.00,
9,G02,ERROR,58.70,65.67,33.43,59.46,
9,G03,ERROR,58.70,-11.83,-0.07,-0.13,
9,G04,ERROR,58.70,76.80,38.64,68.72,
9,G05,Unassigned,58.70,-7.43,-0.46,-0.82,
9,G06,T1D_PBMC,58.70,161.35,53.76,95.61,7
9,G07,T1D_PBMC,58.70,139.87,41.89,74.50,7
9,G08,Unassigned,58.70,-21.04,1.48,2.63,
9,G09,T2D_T40,58.70,85.73,134.19,238.64,2
9,G10,T2D_T40,58.70,64.30,107.45,191.09,1.71
9,G11,Unassigned,58.70,-11.74,-0.47,-0.84,
9,G12,Background,58.70,0.00,0.00,0.00,
9,H01,Background,58.70,0.00,0.00,0.00,
9,H02,Background,58.70,0.00,0.00,0.00,
9,H03,Background,58.70,0.00,0.00,0.00,
9,H04,Background,58.70,0.00,0.00,0.00,
9,H05,Background,58.70,0.00,0.00,0.00,
9,H06,Background,58.70,0.00,0.00,0.00,
9,H07,Background,58.70,0.00,0.00,0.00,
9,H08,Background,58.70,0.00,0.00,0.00,
9,H09,Background,58.70,0.00,0.00,0.00,
9,H10,Background,58.70,0.00,0.00,0.00,
9,H11,Background,58.70,0.00,0.00,0.00,
9,H12,Background,58.70,0.00,0.00,0.00,
10,A01,Background,66.85,0.00,0.00,0.00,
10,A02,Background,66.85,0.00,0.00,0.00,
10,A03,Background,66.85,0.00,0.00,0.00,
10,A04,Background,66.85,0.00,0.00,0.00,
10,A05,Background,66.85,0.00,0.00,0.00,
10,A06,Background,66.85,0.00,0.00,0.00,
10,A07,Background,66.85,0.00,0.00,0.00,
10,A08,Background,66.85,0.00,0.00,0.00,
10,A09,Background,66.85,0.00,0.00,0.00,
10,A10,Background,66.85,0.00,0.00,0.00,
10,A11,Background,66.85,0.00,0.00,0.00,
10,A12,Background,66.85,0.00,0.00,0.00,
10,B01,Background,66.85,0.00,0.00,0.00,
10,B02,L_PBMC,66.85,287.06,108.53,193.01,7
10,B03,Unassigned,66.85,-5.37,-0.01,-0.02,
10,B04,L_PBMC,66.85,342.85,105.22,187.12,7
10,B05,L_PBMC,66.85,187.09,94.57,168.19,7
10,B06,ND_T,66.85,167.08,59.61,106.02,7
10,B07,T2D_T,66.85,265.85,103.63,184.30,7
10,B08,T2D_T,66.85,-1.01,41.38,73.58,7
10,B09,L_T40,66.85,65.75,129.47,230.24,2
10,B10,T2D_T40,66.85,103.66,141.86,252.28,2
10,B11,ND_T40,66.85,71.76,110.50,196.52,2
10,B12,Background,66.85,0.00,0.00,0.00,
10,C01,Background,66.85,0.00,0.00,0.00,
10,C02,T2D_PBMC,66.85,230.79,74.37,132.26,7
10,C03,T2D_PBMC,66.85,217.74,70.55,125.47,7
10,C04,T2D_PBMC,66.85,189.53,84.18,149.71,7
10,C05,T2D_PBMC,66.85,224.79,78.01,138.73,7
10,C06,ND_T,66.85,156.31,53.23,94.67,7
10,C07,T2D_T,66.85,261.01,109.14,194.09,7
10,C08,T2D_T,66.85,157.31,80.01,142.30,7
10,C09,L_T40,66.85,70.61,133.99,238.28,2
10,C10,T2D_T40,66.85,88.19,150.38,267.44,2
10,C11,ND_T40,66.85,74.22,114.63,203.85,2
10,C12,Background,66.85,0.00,0.00,0.00,
10,D01,Background,66.85,0.00,0.00,0.00,
10,D02,ND_PBMC,66.85,242.15,89.78,159.66,7
10,D03,ND_PBMC,66.85,162.11,79.40,141.20,7
10,D04,ND_PBMC,66.85,200.10,82.08,145.97,7
10,D05,Unassigned,66.85,-12.88,0.30,0.53,
10,D06,ND_T,66.85,147.92,53.00,94.26,7
10,D07,T2D_T,66.85,250.44,118.64,211.00,7
10,D08,T2D_T,66.85,194.28,84.78,150.77,7
10,D09,L_T40,66.85,52.92,130.86,232.72,2
10,D10,T2D_T40,66.85,87.06,137.33,244.22,2
10,D11,ND_T40,66.85,78.58,141.80,252.18,2
10,D12,Background,66.85,0.00,0.00,0.00,
10,E01,Background,66.85,0.00,0.00,0.00,
10,E02,T2D_PBMC,66.85,298.95,100.38,178.51,7
10,E03,T2D_PBMC,66.85,281.96,115.18,204.84,7
10,E04,T2D_PBMC,66.85,223.24,95.16,169.23,7
10,E05,Unassigned,66.85,-9.41,-0.18,-0.33,
10,E06,Unassigned,66.85,-10.67,-0.16,-0.28,
10,E07,Unassigned,66.85,-10.93,0.29,0.52,
10,E08,Unassigned,66.85,-3.39,-0.43,-0.77,
10,E09,T2D_T40,66.85,87.70,141.34,251.36,2
10,E10,T2D_T40,66.85,93.10,144.74,257.41,2
10,E11,ND_T40,66.85,83.34,120.46,214.23,2
10,E12,Background,66.85,0.00,0.00,0.00,
10,F01,Background,66.85,0.00,0.00,0.00,
10,F02,L_T,66.85,99.48,43.52,77.40,7
10,F03,L_T,66.85,89.23,57.63,102.49,7
10,F04,L_T,66.85,84.90,57.26,101.84,7
10,F05,Unassigned,66.85,-13.31,1.13,2.01,
10,F06,T1D_PBMC,66.85,103.84,43.78,77.86,7
10,F07,T1D_PBMC,66.85,105.51,46.73,83.11,7
10,F08,Unassigned,66.85,-16.91,2.21,3.92,
10,F09,T2D_T40,66.85,84.73,132.62,235.85,2
10,F10,T2D_T40,66.85,89.55,136.78,243.26,2
10,F11,Unassigned,66.85,-5.18,-0.31,-0.55,
10,F12,Background,66.85,0.00,0.00,0.00,
10,G01,Background,66.85,0.00,0.00,0.00,
10,G02,ERROR,66.85,54.26,32.36,57.55,
10,G03,ERROR,66.85,-11.97,-0.06,-0.10,
10,G04,ERROR,66.85,52.95,37.66,66.98,
10,G05,Unassigned,66.85,-7.29,0.00,0.00,
10,G06,T1D_PBMC,66.85,124.27,53.70,95.50,7
10,G07,T1D_PBMC,66.85,110.67,43.66,77.65,7
10,G08,Unassigned,66.85,-20.45,1.74,3.09,
10,G09,T2D_T40,66.85,77.31,131.81,234.41,2
10,G10,T2D_T40,66.85,63.16,114.29,203.25,1.71
10,G11,Unassigned,66.85,-13.50,-0.45,-0.81,
10,G12,Background,66.85,0.00,0.00,0.00,
10,H01,Background,66.85,0.00,0.00,0.00,
10,H02,Background,66.85,0.00,0.00,0.00,
10,H03,Background,66.85,0.00,0.00,0.00,
10,H04,Background,66.85,0.00,0.00,0.00,
10,H05,Background,66.85,0.00,0.00,0.00,
10,H06,Background,66.85,0.00,0.00,0.00,
10,H07,Background,66.85,0.00,0.00,0.00,
10,H08,Background,66.85,0.00,0.00,0.00,
10,H09,Background,66.85,0.00,0.00,0.00,
10,H10,Background,66.85,0.00,0.00,0.00,
10,H11,Background,66.85,0.00,0.00,0.00,
10,H12,Background,66.85,0.00,0.00,0.00,
11,A01,Background,75.00,0.00,0.00,0.00,
11,A02,Background,75.00,0.00,0.00,0.00,
11,A03,Background,75.00,0.00,0.00,0.00,
11,A04,Background,75.00,0.00,0.00,0.00,
11,A05,Background,75.00,0.00,0.00,0.00,
11,A06,Background,75.00,0.00,0.00,0.00,
11,A07,Background,75.00,0.00,0.00,0.00,
11,A08,Background,75.00,0.00,0.00,0.00,
11,A09,Background,75.00,0.00,0.00,0.00,
11,A10,Background,75.00,0.00,0.00,0.00,
11,A11,Background,75.00,0.00,0.00,0.00,
11,A12,Background,75.00,0.00,0.00,0.00,
11,B01,Background,75.00,0.00,0.00,0.00,
11,B02,L_PBMC,75.00,263.32,113.07,201.08,7
11,B03,Unassigned,75.00,-10.81,-0.48,-0.85,
11,B04,L_PBMC,75.00,314.90,106.40,189.23,7
11,B05,L_PBMC,75.00,165.58,99.54,177.03,7
11,B06,ND_T,75.00,146.52,60.36,107.35,7
11,B07,T2D_T,75.00,243.32,106.16,188.80,7
11,B08,T2D_T,75.00,-3.15,45.93,81.68,7
11,B09,L_T40,75.00,60.31,128.34,228.24,2
11,B10,T2D_T40,75.00,89.81,140.85,250.49,2
11,B11,ND_T40,75.00,69.32,112.19,199.52,2
11,B12,Background,75.00,0.00,0.00,0.00,
11,C01,Background,75.00,0.00,0.00,0.00,
11,C02,T2D_PBMC,75.00,212.59,77.96,138.65,7
11,C03,T2D_PBMC,75.00,196.97,71.83,127.75,7
11,C04,T2D_PBMC,75.00,169.93,86.97,154.67,7
11,C05,T2D_PBMC,75.00,204.62,81.91,145.66,7
11,C06,ND_T,75.00,139.60,54.00,96.03,7
11,C07,T2D_T,75.00,241.02,110.31,196.17,7
11,C08,T2D_T,75.00,142.00,80.54,143.24,7
11,C09,L_T40,75.00,60.77,131.92,234.60,2
11,C10,T2D_T40,75.00,76.56,148.16,263.48,2
11,C11,ND_T40,75.00,68.91,115.05,204.60,2
11,C12,Background,75.00,0.00,0.00,0.00,
11,D01,Background,75.00,0.00,0.00,0.00,
11,D02,ND_PBMC,75.00,225.56,91.11,162.04,7
11,D03,ND_PBMC,75.00,159.39,82.86,147.36,7
11,D04,ND_PBMC,75.00,184.30,83.22,148.00,7
11,D05,Unassigned,75.00,-16.47,-1.29,-2.29,
11,D06,ND_T,75.00,130.98,53.72,95.54,7
11,D07,T2D_T,75.00,231.27,121.20,215.53,7
11,D08,T2D_T,75.00,173.10,85.43,151.93,7
11,D09,L_T40,75.00,44.11,128.26,228.10,2
11,D10,T2D_T40,75.00,76.00,132.76,236.10,2
11,D11,ND_T40,75.00,74.36,140.60,250.05,2
11,D12,Background,75.00,0.00,0.00,0.00,
11,E01,Background,75.00,0.00,0.00,0.00,
11,E02,T2D_PBMC,75.00,269.54,101.74,180.93,7
11,E03,T2D_PBMC,75.00,260.28,115.27,205.00,7
11,E04,T2D_PBMC,75.00,205.88,95.47,169.78,7
11,E05,Unassigned,75.00,-14.63,-0.03,-0.06,
11,E06,Unassigned,75.00,-14.81,0.33,0.59,
11,E07,Unassigned,75.00,-15.29,-1.20,-2.13,
11,E08,Unassigned,75.00,-6.95,-0.46,-0.81,
11,E09,T2D_T40,75.00,76.56,136.72,243.13,2
11,E10,T2D_T40,75.00,89.81,138.85,246.93,2
11,E11,ND_T40,75.00,76.71,121.58,216.22,2
11,E12,Background,75.00,0.00,0.00,0.00,
11,F01,Background,75.00,0.00,0.00,0.00,
11,F02,L_T,75.00,90.63,45.76,81.37,7
11,F03,L_T,75.00,83.10,61.06,108.60,7
11,F04,L_T,75.00,74.62,58.73,104.44,7
11,F05,Unassigned,75.00,-16.20,0.59,1.05,
11,F06,T1D_PBMC,75.00,90.51,44.01,78.27,7
11,F07,T1D_PBMC,75.00,91.43,47.02,83.61,7
11,F08,Unassigned,75.00,-20.39,1.56,2.78,
11,F09,T2D_T40,75.00,78.15,130.08,231.34,2
11,F10,T2D_T40,75.00,80.58,132.38,235.43,2
11,F11,Unassigned,75.00,-10.38,0.09,0.15,
11,F12,Background,75.00,0.00,0.00,0.00,
11,G01,Background,75.00,0.00,0.00,0.00,
11,G02,ERROR,75.00,44.20,31.19,55.47,
11,G03,ERROR,75.00,-14.57,-0.18,-0.31,
11,G04,ERROR,75.00,41.44,35.10,62.42,
11,G05,Unassigned,75.00,-10.55,0.20,0.35,
11,G06,T1D_PBMC,75.00,107.39,54.18,96.36,7
11,G07,T1D_PBMC,75.00,94.90,43.65,77.62,7
11,G08,Unassigned,75.00,-26.24,1.71,3.04,
11,G09,T2D_T40,75.00,73.58,126.69,225.30,2
11,G10,T2D_T40,75.00,53.90,114.24,203.16,1.71
11,G11,Unassigned,75.00,-16.62,-1.30,-2.31,
11,G12,Background,75.00,0.00,0.00,0.00,
11,H01,Background,75.00,0.00,0.00,0.00,
11,H02,Background,75.00,0.00,0.00,0.00,
11,H03,Background,75.00,0.00,0.00,0.00,
11,H04,Background,75.00,0.00,0.00,0.00,
11,H05,Background,75.00,0.00,0.00,0.00,
11,H06,Background,75.00,0.00,0.00,0.00,
11,H07,Background,75.00,0.00,0.00,0.00,
11,H08,Background,75.00,0.00,0.00,0.00,
11,H09,Background,75.00,0.00,0.00,0.00,
11,H10,Background,75.00,0.00,0.00,0.00,
11,H11,Background,75.00,0.00,0.00,0.00,
11,H12,Background,75.00,0.00,0.00,0.00,
12,A01,Background,83.33,0.00,0.00,0.00,
12,A02,Background,83.33,0.00,0.00,0.00,
12,A03,Background,83.33,0.00,0.00,0.00,
12,A04,Background,83.33,0.00,0.00,0.00,
12,A05,Background,83.33,0.00,0.00,0.00,
12,A06,Background,83.33,0.00,0.00,0.00,
12,A07,Background,83.33,0.00,0.00,0.00,
12,A08,Background,83.33,0.00,0.00,0.00,
12,A09,Background,83.33,0.00,0.00,0.00,
12,A10,Background,83.33,0.00,0.00,0.00,
12,A11,Background,83.33,0.00,0.00,0.00,
12,A12,Background,83.33,0.00,0.00,0.00,
12,B01,Background,83.33,0.00,0.00,0.00,
12,B02,L_PBMC,83.33,18.47,53.81,95.70,7
12,B03,Unassigned,83.33,12.28,0.11,0.19,
12,B04,L_PBMC,83.33,28.40,52.76,93.82,7
12,B05,L_PBMC,83.33,14.43,53.85,95.77,7
12,B06,ND_T,83.33,9.72,25.69,45.68,7
12,B07,T2D_T,83.33,9.47,60.96,108.42,7
12,B08,T2D_T,83.33,26.63,41.77,74.28,7
12,B09,L_T40,83.33,18.76,113.92,202.59,2
12,B10,T2D_T40,83.33,159.25,119.83,213.11,2
12,B11,ND_T40,83.33,-6.82,99.97,177.79,2
12,B12,Background,83.33,0.00,0.00,0.00,
12,C01,Background,83.33,0.00,0.00,0.00,
12,C02,T2D_PBMC,83.33,20.41,36.67,65.22,7
12,C03,T2D_PBMC,83.33,21.94,35.76,63.60,7
12,C04,T2D_PBMC,83.33,3.05,44.46,79.08,7
12,C05,T2D_PBMC,83.33,8.61,39.74,70.67,7
