Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
6,A11,Unassigned,37.03,7.11,-9.49,-16.89,
6,A12,Background,37.03,0,0,0,
6,B01,Background,37.03,0,0,0,
6,B02,Unassigned,37.03,14.34,2.54,4.51,
6,B03,L_PBMC RT,37.03,24.35,52.02,92.51,6.5
6,B04,L_PBMC RT,37.03,28.4,60.8,108.13,6.5
6,B05,L_PBMC RT,37.03,31.39,61.62,109.59,6.5
6,B06,L_PBMC RT,37.03,26.79,50.92,90.56,6.5
6,B07,L_PBMC RT,37.03,28.61,54.71,97.3,7
6,B08,L_PBMC RT,37.03,29.42,59.98,106.66,7
6,B09,L_PBMC RT,37.03,34.52,67.39,119.84,7
6,B10,L_PBMC RT,37.03,37.98,61.74,109.8,7
6,B11,Unassigned,37.03,82.33,10.18,18.1,
6,B12,Background,37.03,0,0,0,
6,C01,Background,37.03,0,0,0,
6,C02,Unassigned,37.03,11.99,2.39,4.24,
6,C03,L_PBMC RT,37.03,28.18,46.14,82.05,6.5
6,C04,L_PBMC RT,37.03,23.04,53.68,95.46,6.5
6,C05,L_PBMC RT,37.03,27.93,54.63,97.15,6.5
6,C06,L_PBMC RT,37.03,21.81,48.14,85.62,6.5
6,C07,L_PBMC RT,37.03,25.96,59.13,105.16,7
6,C08,L_PBMC RT,37.03,26.52,64.77,115.19,7
6,C09,L_PBMC RT,37.03,27.36,66.99,119.14,7
6,C10,L_PBMC RT,37.03,29.91,67.27,119.63,7
6,C11,Unassigned,37.03,82.54,9.73,17.31,
6,C12,Background,37.03,0,0,0,
6,D01,Background,37.03,0,0,0,
6,D02,Unassigned,37.03,6.15,3.17,5.64,
6,D03,L_PBMC RT,37.03,31.75,57.43,102.13,6.5
6,D04,L_PBMC RT,37.03,25.37,60.7,107.96,6.5
6,D05,L_PBMC RT,37.03,32.26,64.43,114.58,6.5
6,D06,L_PBMC RT,37.03,31.69,56.29,100.11,6.5
6,D07,L_PBMC RT,37.03,-50.25,49.82,88.6,7
6,D08,L_PBMC RT,37.03,29.69,69.54,123.67,7
6,D09,L_PBMC RT,37.03,31.36,61.58,109.51,7
6,D10,L_PBMC RT,37.03,39.14,77.89,138.52,7
6,D11,Unassigned,37.03,67.33,11.59,20.61,
6,D12,Background,37.03,0,0,0,
6,E01,Background,37.03,0,0,0,
6,E02,Unassigned,37.03,10.57,-0.68,-1.22,
6,E03,L_PBMC ICE,37.03,26.12,56.84,101.09,6.5
6,E04,L_PBMC ICE,37.03,32.42,67.04,119.22,6.5
6,E05,L_PBMC ICE,37.03,32.23,66.94,119.05,6.5
6,E06,L_PBMC ICE,37.03,33.33,65.05,115.68,6.5
6,E07,L_PBMC ICE,37.03,31.13,59.65,106.09,7
6,E08,L_PBMC ICE,37.03,33.99,68.47,121.76,7
6,E09,L_PBMC ICE,37.03,37.12,69.61,123.8,7
6,E10,L_PBMC ICE,37.03,-16.79,61.71,109.74,7
6,E11,Unassigned,37.03,60.43,6.36,11.32,
6,E12,Background,37.03,0,0,0,
6,F01,Background,37.03,0,0,0,
6,F02,Unassigned,37.03,10.54,-4.56,-8.11,
6,F03,L_PBMC ICE,37.03,34.46,72.55,129.02,6.5
6,F04,L_PBMC ICE,37.03,29.99,74,131.6,6.5
6,F05,L_PBMC ICE,37.03,34.7,60.57,107.72,6.5
6,F06,L_PBMC ICE,37.03,37.34,70.48,125.34,6.5
6,F07,L_PBMC ICE,37.03,38.9,70.17,124.79,7
6,F08,L_PBMC ICE,37.03,38.33,71.81,127.71,7
6,F09,L_PBMC ICE,37.03,43.24,81.87,145.61,7
6,F10,L_PBMC ICE,37.03,41.22,78.53,139.65,7
6,F11,Unassigned,37.03,110.74,7.6,13.52,
6,F12,Background,37.03,0,0,0,
6,G01,Background,37.03,0,0,0,
6,G02,Unassigned,37.03,3.35,-3.96,-7.05,
6,G03,L_PBMC ICE,37.03,37.12,66.12,117.59,6.5
6,G04,L_PBMC ICE,37.03,36.03,70.7,125.73,6.5
6,G05,L_PBMC ICE,37.03,39.38,68.38,121.61,6.5
6,G06,L_PBMC ICE,37.03,36.75,71.64,127.41,6.5
6,G07,L_PBMC ICE,37.03,19.08,62.73,111.56,7
6,G08,L_PBMC ICE,37.03,37.55,76.34,135.77,7
6,G09,L_PBMC ICE,37.03,43.29,80.35,142.9,7
6,G10,L_PBMC ICE,37.03,40.81,68.19,121.27,7
6,G11,Unassigned,37.03,10.32,-0.37,-0.65,
6,G12,Background,37.03,0,0,0,
6,H01,Background,37.03,0,0,0,
6,H02,Unassigned,37.03,56.03,-8.97,-15.95,
6,H03,Unassigned,37.03,10.23,-2.52,-4.48,
6,H04,Unassigned,37.03,56.35,9.73,17.31,
6,H05,Unassigned,37.03,-11.18,-9.54,-16.97,
6,H06,Unassigned,37.03,60.48,1.95,3.48,
6,H07,Unassigned,37.03,101.98,5.83,10.37,
6,H08,Unassigned,37.03,7.98,-7.78,-13.83,
6,H09,Unassigned,37.03,-57.51,-7.3,-12.99,
6,H10,Unassigned,37.03,-41.01,-7.64,-13.59,
6,H11,Unassigned,37.03,8.27,-14.33,-25.49,
6,H12,Background,37.03,0,0,0,
7,A01,Background,44.83,0,0,0,
7,A02,Unassigned,44.83,12.46,4.45,7.91,
7,A03,Unassigned,44.83,10.48,4.46,7.92,
7,A04,Unassigned,44.83,3.95,7.16,12.74,
7,A05,Unassigned,44.83,3.64,3.13,5.56,
7,A06,Unassigned,44.83,5.71,4.86,8.64,
7,A07,Unassigned,44.83,6.88,5.72,10.17,
7,A08,Unassigned,44.83,-14.26,-56.51,-100.5,
7,A09,Unassigned,44.83,-1.82,6.53,11.61,
7,A10,Unassigned,44.83,3.79,-0.03,-0.05,
7,A11,Unassigned,44.83,6.09,9.19,16.33,
7,A12,Background,44.83,0,0,0,
7,B01,Background,44.83,0,0,0,
7,B02,Unassigned,44.83,14.83,6.52,11.6,
7,B03,L_PBMC RT,44.83,229,79.25,140.94,6.5
7,B04,L_PBMC RT,44.83,328.83,97.35,173.13,6.5
7,B05,L_PBMC RT,44.83,352.04,105.4,187.44,6.5
7,B06,L_PBMC RT,44.83,258.65,79.17,140.8,6.5
7,B07,L_PBMC RT,44.83,311.87,96.62,171.83,7
7,B08,L_PBMC RT,44.83,370.79,100.66,179.02,7
7,B09,L_PBMC RT,44.83,361.58,112.96,200.89,7
7,B10,L_PBMC RT,44.83,428.6,108.86,193.6,7
7,B11,Unassigned,44.83,-28.79,-9.98,-17.75,
7,B12,Background,44.83,0,0,0,
7,C01,Background,44.83,0,0,0,
7,C02,Unassigned,44.83,10.39,4.04,7.18,
7,C03,L_PBMC RT,44.83,271.06,78.49,139.58,6.5
7,C04,L_PBMC RT,44.83,234,86.32,153.52,6.5
7,C05,L_PBMC RT,44.83,275.77,86.79,154.35,6.5
7,C06,L_PBMC RT,44.83,207.62,68.6,122,6.5
7,C07,L_PBMC RT,44.83,289.32,96.75,172.06,7
7,C08,L_PBMC RT,44.83,335.85,102.93,183.05,7
7,C09,L_PBMC RT,44.83,409.92,114.75,204.08,7
7,C10,L_PBMC RT,44.83,345.81,100.94,179.52,7
7,C11,Unassigned,44.83,-31.83,-23.3,-41.43,
7,C12,Background,44.83,0,0,0,
7,D01,Background,44.83,0,0,0,
7,D02,Unassigned,44.83,3.11,3.9,6.94,
7,D03,L_PBMC RT,44.83,287,89.79,159.67,6.5
7,D04,L_PBMC RT,44.83,291.07,97.93,174.16,6.5
7,D05,L_PBMC RT,44.83,332.53,98.84,175.77,6.5
7,D06,L_PBMC RT,44.83,310.25,92.1,163.79,6.5
7,D07,L_PBMC RT,44.83,431.17,81.23,144.45,7
7,D08,L_PBMC RT,44.83,399.59,119.74,212.94,7
7,D09,L_PBMC RT,44.83,336.27,90.68,161.27,7
7,D10,L_PBMC RT,44.83,379.96,109.75,195.18,7
7,D11,Unassigned,44.83,-18.76,-3.9,-6.94,
7,D12,Background,44.83,0,0,0,
7,E01,Background,44.83,0,0,0,
7,E02,Unassigned,44.83,10.18,4.74,8.44,
7,E03,L_PBMC ICE,44.83,293.04,94.17,167.48,6.5
7,E04,L_PBMC ICE,44.83,289.65,95.98,170.7,6.5
7,E05,L_PBMC ICE,44.83,257.29,95.27,169.42,6.5
7,E06,L_PBMC ICE,44.83,369.95,108.85,193.58,6.5
7,E07,L_PBMC ICE,44.83,269.97,93.09,165.55,7
7,E08,L_PBMC ICE,44.83,318.69,93.73,166.69,7
7,E09,L_PBMC ICE,44.83,418.69,114.45,203.53,7
7,E10,L_PBMC ICE,44.83,462.8,94.32,167.73,7
7,E11,Unassigned,44.83,-19.42,-24.68,-43.89,
7,E12,Background,44.83,0,0,0,
7,F01,Background,44.83,0,0,0,
7,F02,Unassigned,44.83,10.31,5.98,10.64,
7,F03,L_PBMC ICE,44.83,306.3,113.63,202.08,6.5
7,F04,L_PBMC ICE,44.83,380.14,119.66,212.81,6.5
7,F05,L_PBMC ICE,44.83,339.26,97.1,172.68,6.5
7,F06,L_PBMC ICE,44.83,372.18,110.12,195.84,6.5
7,F07,L_PBMC ICE,44.83,477.98,120.95,215.1,7
7,F08,L_PBMC ICE,44.83,475.11,117.29,208.58,7
7,F09,L_PBMC ICE,44.83,476,121.8,216.6,7
7,F10,L_PBMC ICE,44.83,444.2,124.61,221.61,7
7,F11,Unassigned,44.83,-25.02,-0.99,-1.77,
7,F12,Background,44.83,0,0,0,
7,G01,Background,44.83,0,0,0,
7,G02,Unassigned,44.83,1.34,6.54,11.63,
7,G03,L_PBMC ICE,44.83,401.27,108.63,193.19,6.5
7,G04,L_PBMC ICE,44.83,333.5,87.17,155.03,6.5
7,G05,L_PBMC ICE,44.83,395.05,95.88,170.51,6.5
7,G06,L_PBMC ICE,44.83,356.75,98.57,175.29,6.5
7,G07,L_PBMC ICE,44.83,340.61,84.65,150.55,7
7,G08,L_PBMC ICE,44.83,411.08,107.29,190.8,7
7,G09,L_PBMC ICE,44.83,545.37,120.77,214.77,7
7,G10,L_PBMC ICE,44.83,326.53,100.71,179.09,7
7,G11,Unassigned,44.83,8.74,3.93,6.99,
7,G12,Background,44.83,0,0,0,
7,H01,Background,44.83,0,0,0,
7,H02,Unassigned,44.83,21.43,3.76,6.68,
7,H03,Unassigned,44.83,9.91,9.34,16.61,
7,H04,Unassigned,44.83,-13.5,-22.07,-39.26,
7,H05,Unassigned,44.83,6.28,4.69,8.35,
7,H06,Unassigned,44.83,-19.69,-52,-92.48,
7,H07,Unassigned,44.83,-16.04,1.76,3.12,
7,H08,Unassigned,44.83,5.6,8.21,14.59,
7,H09,Unassigned,44.83,-54.33,6.84,12.17,
7,H10,Unassigned,44.83,-40.41,11.95,21.25,
7,H11,Unassigned,44.83,8.96,10.09,17.94,
7,H12,Background,44.83,0,0,0,
8,A01,Background,53.02,0,0,0,
8,A02,Unassigned,53.02,13.75,2.58,4.6,
8,A03,Unassigned,53.02,11.99,2.56,4.55,
8,A04,Unassigned,53.02,4.1,2.75,4.9,
8,A05,Unassigned,53.02,7.93,-1.09,-1.94,
8,A06,Unassigned,53.02,9.54,1.19,2.11,
8,A07,Unassigned,53.02,9.69,-0.02,-0.04,
8,A08,Unassigned,53.02,5.56,-24.17,-42.99,
8,A09,Unassigned,53.02,-2.41,2.38,4.24,
8,A10,Unassigned,53.02,9.28,-2.79,-4.96,
8,A11,Unassigned,53.02,6.93,1.43,2.55,
8,A12,Background,53.02,0,0,0,
8,B01,Background,53.02,0,0,0,
8,B02,Unassigned,53.02,15.44,2.57,4.58,
8,B03,L_PBMC RT,53.02,195.18,77.63,138.05,6.5
8,B04,L_PBMC RT,53.02,267.47,94.67,168.36,6.5
8,B05,L_PBMC RT,53.02,277.47,98.43,175.05,6.5
8,B06,L_PBMC RT,53.02,212.34,77.85,138.45,6.5
8,B07,L_PBMC RT,53.02,266.85,91.42,162.58,7
8,B08,L_PBMC RT,53.02,287.04,94.62,168.27,7
8,B09,L_PBMC RT,53.02,317.64,110.82,197.08,7
8,B10,L_PBMC RT,53.02,341.99,106.32,189.08,7
8,B11,Unassigned,53.02,1.57,-3.87,-6.89,
8,B12,Background,53.02,0,0,0,
8,C01,Background,53.02,0,0,0,
8,C02,Unassigned,53.02,11.33,2.34,4.17,
8,C03,L_PBMC RT,53.02,229.58,83.77,148.97,6.5
8,C04,L_PBMC RT,53.02,215.14,88.43,157.27,6.5
8,C05,L_PBMC RT,53.02,247.67,84.36,150.02,6.5
8,C06,L_PBMC RT,53.02,196.11,74.79,133,6.5
8,C07,L_PBMC RT,53.02,250.28,96.15,170.99,7
8,C08,L_PBMC RT,53.02,318.34,102.63,182.52,7
8,C09,L_PBMC RT,53.02,369.02,112.22,199.56,7
8,C10,L_PBMC RT,53.02,319.4,99.51,176.96,7
8,C11,Unassigned,53.02,3.66,-8.25,-14.68,
8,C12,Background,53.02,0,0,0,
8,D01,Background,53.02,0,0,0,
8,D02,Unassigned,53.02,4.31,3.34,5.95,
8,D03,L_PBMC RT,53.02,279.32,87.98,156.47,6.5
8,D04,L_PBMC RT,53.02,272.27,99.65,177.22,6.5
8,D05,L_PBMC RT,53.02,300.57,97.53,173.44,6.5
8,D06,L_PBMC RT,53.02,299.5,92.99,165.38,6.5
8,D07,L_PBMC RT,53.02,429.1,84.67,150.58,7
8,D08,L_PBMC RT,53.02,357.24,115.55,205.49,7
8,D09,L_PBMC RT,53.02,298.59,89.02,158.31,7
8,D10,L_PBMC RT,53.02,375.88,111.23,197.81,7
8,D11,Unassigned,53.02,4.15,0.11,0.2,
8,D12,Background,53.02,0,0,0,
8,E01,Background,53.02,0,0,0,
8,E02,Unassigned,53.02,11.9,1.64,2.92,
8,E03,L_PBMC ICE,53.02,239.23,89.14,158.52,6.5
8,E04,L_PBMC ICE,53.02,242.3,89.33,158.87,6.5
8,E05,L_PBMC ICE,53.02,214.78,87.91,156.33,6.5
8,E06,L_PBMC ICE,53.02,310.12,103.05,183.26,6.5
8,E07,L_PBMC ICE,53.02,214.92,86.61,154.03,7
8,E08,L_PBMC ICE,53.02,272.31,89.9,159.89,7
8,E09,L_PBMC ICE,53.02,320.99,107.63,191.42,7
8,E10,L_PBMC ICE,53.02,360.62,90.73,161.35,7
8,E11,Unassigned,53.02,4.08,-7.34,-13.05,
8,E12,Background,53.02,0,0,0,
8,F01,Background,53.02,0,0,0,
8,F02,Unassigned,53.02,10.05,2.08,3.69,
8,F03,L_PBMC ICE,53.02,268.07,104.06,185.07,6.5
8,F04,L_PBMC ICE,53.02,328.68,108.35,192.69,6.5
8,F05,L_PBMC ICE,53.02,288.86,91.91,163.46,6.5
8,F06,L_PBMC ICE,53.02,326.41,104.36,185.59,6.5
8,F07,L_PBMC ICE,53.02,383.62,113.79,202.36,7
8,F08,L_PBMC ICE,53.02,408.51,111.9,199.01,7
8,F09,L_PBMC ICE,53.02,403.91,113.63,202.08,7
8,F10,L_PBMC ICE,53.02,399.89,120.62,214.51,7
8,F11,Unassigned,53.02,5.82,-0.73,-1.3,
8,F12,Background,53.02,0,0,0,
8,G01,Background,53.02,0,0,0,
8,G02,Unassigned,53.02,3.91,2.54,4.51,
8,G03,L_PBMC ICE,53.02,362.94,112.86,200.71,6.5
8,G04,L_PBMC ICE,53.02,319.57,95.12,169.16,6.5
8,G05,L_PBMC ICE,53.02,392.41,105.93,188.38,6.5
8,G06,L_PBMC ICE,53.02,348.01,106.62,189.61,6.5
8,G07,L_PBMC ICE,53.02,367.59,87.81,156.16,7
8,G08,L_PBMC ICE,53.02,409.22,114.54,203.7,7
8,G09,L_PBMC ICE,53.02,496.03,101.99,181.37,7
8,G10,L_PBMC ICE,53.02,330.29,107.42,191.03,7
8,G11,Unassigned,53.02,9.36,0.69,1.23,
8,G12,Background,53.02,0,0,0,
8,H01,Background,53.02,0,0,0,
8,H02,Unassigned,53.02,27.91,-0.54,-0.95,
8,H03,Unassigned,53.02,10.3,3.06,5.44,
8,H04,Unassigned,53.02,5.77,-6.38,-11.35,
8,H05,Unassigned,53.02,8.63,1.28,2.28,
8,H06,Unassigned,53.02,6.58,-18.42,-32.75,
8,H07,Unassigned,53.02,6.09,0.21,0.37,
8,H08,Unassigned,53.02,6.62,3.09,5.5,
8,H09,Unassigned,53.02,-52.42,0.45,0.8,
8,H10,Unassigned,53.02,-41.86,2.6,4.63,
8,H11,Unassigned,53.02,7.59,2.43,4.32,
8,H12,Background,53.02,0,0,0,
9,A01,Background,61.22,0,0,0,
9,A02,Unassigned,61.22,13.87,1.3,2.31,
9,A03,Unassigned,61.22,11.14,0.86,1.53,
9,A04,Unassigned,61.22,4.49,-0.07,-0.12,
9,A05,Unassigned,61.22,8.51,-1.55,-2.75,
9,A06,Unassigned,61.22,8.53,0.54,0.97,
9,A07,Unassigned,61.22,6.87,-2.09,-3.71,
9,A08,Unassigned,61.22,8.6,-13.16,-23.4,
9,A09,Unassigned,61.22,-2.84,1.18,2.1,
9,A10,Unassigned,61.22,6.76,-2.91,-5.17,
9,A11,Unassigned,61.22,4.97,-0.37,-0.66,
9,A12,Background,61.22,0,0,0,
9,B01,Background,61.22,0,0,0,
9,B02,Unassigned,61.22,15.1,0.61,1.09,
9,B03,L_PBMC RT,61.22,156.43,74.7,132.84,6.5
9,B04,L_PBMC RT,61.22,207.85,91.08,161.98,6.5
9,B05,L_PBMC RT,61.22,224.09,95.03,168.99,6.5
9,B06,L_PBMC RT,61.22,169.91,75.36,134.02,6.5
9,B07,L_PBMC RT,61.22,203.81,85.79,152.57,7
9,B08,L_PBMC RT,61.22,228.14,89.76,159.64,7
9,B09,L_PBMC RT,61.22,250.86,104.48,185.8,7
9,B10,L_PBMC RT,61.22,265.39,98.64,175.42,7
9,B11,Unassigned,61.22,4.97,-1.98,-3.51,
9,B12,Background,61.22,0,0,0,
9,C01,Background,61.22,0,0,0,
9,C02,Unassigned,61.22,10.58,1.56,2.78,
9,C03,L_PBMC RT,61.22,192.4,81.96,145.76,6.5
9,C04,L_PBMC RT,61.22,187.42,85.03,151.22,6.5
9,C05,L_PBMC RT,61.22,218.97,85.13,151.39,6.5
9,C06,L_PBMC RT,61.22,171.31,76.2,135.52,6.5
9,C07,L_PBMC RT,61.22,210.39,92.67,164.8,7
9,C08,L_PBMC RT,61.22,266.21,98.77,175.66,7
9,C09,L_PBMC RT,61.22,298.23,107.42,191.03,7
9,C10,L_PBMC RT,61.22,269.31,95.79,170.36,7
9,C11,Unassigned,61.22,8.54,-4.29,-7.63,
9,C12,Background,61.22,0,0,0,
9,D01,Background,61.22,0,0,0,
9,D02,Unassigned,61.22,5.38,2.86,5.09,
9,D03,L_PBMC RT,61.22,257.92,83.91,149.23,6.5
9,D04,L_PBMC RT,61.22,237.5,96.74,172.03,6.5
9,D05,L_PBMC RT,61.22,261.25,96.34,171.34,6.5
9,D06,L_PBMC RT,61.22,269.74,89.78,159.66,6.5
9,D07,L_PBMC RT,61.22,369.2,82.5,146.72,7
9,D08,L_PBMC RT,61.22,308.48,111.15,197.66,7
9,D09,L_PBMC RT,61.22,264.25,87.87,156.27,7
9,D10,L_PBMC RT,61.22,357.88,109.75,195.19,7
9,D11,Unassigned,61.22,8.71,1.54,2.75,
9,D12,Background,61.22,0,0,0,
9,E01,Background,61.22,0,0,0,
9,E02,Unassigned,61.22,10.62,1.14,2.04,
9,E03,L_PBMC ICE,61.22,195.24,85.4,151.87,6.5
9,E04,L_PBMC ICE,61.22,202.24,86.01,152.95,6.5
9,E05,L_PBMC ICE,61.22,184.09,84,149.38,6.5
9,E06,L_PBMC ICE,61.22,256.01,99.73,177.37,6.5
9,E07,L_PBMC ICE,61.22,180.69,84.12,149.59,7
9,E08,L_PBMC ICE,61.22,224.63,87.24,155.15,7
9,E09,L_PBMC ICE,61.22,263.51,102.33,181.99,7
9,E10,L_PBMC ICE,61.22,295.1,88.56,157.5,7
9,E11,Unassigned,61.22,6.2,-3.47,-6.18,
9,E12,Background,61.22,0,0,0,
9,F01,Background,61.22,0,0,0,
9,F02,Unassigned,61.22,8.57,-0.22,-0.39,
9,F03,L_PBMC ICE,61.22,237.63,104.79,186.36,6.5
9,F04,L_PBMC ICE,61.22,290.28,105.13,186.96,6.5
9,F05,L_PBMC ICE,61.22,243.43,90.45,160.86,6.5
9,F06,L_PBMC ICE,61.22,279.77,98.9,175.88,6.5
9,F07,L_PBMC ICE,61.22,317.7,108.48,192.93,7
9,F08,L_PBMC ICE,61.22,347.97,107.23,190.7,7
9,F09,L_PBMC ICE,61.22,337.8,108.32,192.64,7
9,F10,L_PBMC ICE,61.22,360.7,116.62,207.4,7
9,F11,Unassigned,61.22,9.96,0.07,0.13,
9,F12,Background,61.22,0,0,0,
9,G01,Background,61.22,0,0,0,
9,G02,Unassigned,61.22,4.32,-0.52,-0.92,
9,G03,L_PBMC ICE,61.22,308.69,106.85,190.01,6.5
9,G04,L_PBMC ICE,61.22,293.27,94.9,168.76,6.5
9,G05,L_PBMC ICE,61.22,357.13,104.79,186.36,6.5
9,G06,L_PBMC ICE,61.22,325.03,107.45,191.09,6.5
9,G07,L_PBMC ICE,61.22,370.45,87.54,155.69,7
9,G08,L_PBMC ICE,61.22,348.38,109.09,194,7
9,G09,L_PBMC ICE,61.22,434.9,96.96,172.44,7
9,G10,L_PBMC ICE,61.22,288.75,110.26,196.09,7
9,G11,Unassigned,61.22,8.12,-1.14,-2.02,
9,G12,Background,61.22,0,0,0,
9,H01,Background,61.22,0,0,0,
9,H02,Unassigned,61.22,28.95,-2.85,-5.06,
9,H03,Unassigned,61.22,9.61,1.5,2.68,
9,H04,Unassigned,61.22,8.88,-4.18,-7.42,
9,H05,Unassigned,61.22,7.47,-0.21,-0.38,
9,H06,Unassigned,61.22,7.06,-9.8,-17.42,
9,H07,Unassigned,61.22,10.01,-1.37,-2.43,
9,H08,Unassigned,61.22,7.05,0.09,0.16,
9,H09,Unassigned,61.22,-54.41,-1.68,-2.99,
9,H10,Unassigned,61.22,-42.94,-0.91,-1.62,
9,H11,Unassigned,61.22,7.39,-1.17,-2.09,
9,H12,Background,61.22,0,0,0,
10,A01,Background,69.58,0,0,0,
10,A02,Unassigned,69.58,11.33,4.39,7.81,
10,A03,Unassigned,69.58,9.61,3.49,6.21,
10,A04,Unassigned,69.58,5.07,2.97,5.29,
10,A05,Unassigned,69.58,7.08,-0.55,-0.97,
10,A06,Unassigned,69.58,8.8,0.27,0.47,
10,A07,Unassigned,69.58,6.85,2.56,4.55,
10,A08,Unassigned,69.58,9.55,1.47,2.61,
10,A09,Unassigned,69.58,-2.2,3.6,6.4,
10,A10,Unassigned,69.58,8.27,3.56,6.34,
10,A11,Unassigned,69.58,6.47,2.55,4.54,
10,A12,Background,69.58,0,0,0,
10,B01,Background,69.58,0,0,0,
10,B02,Unassigned,69.58,14.35,5.4,9.6,
10,B03,L_PBMC RT,69.58,24.82,63.93,113.7,6.5
10,B04,L_PBMC RT,69.58,23.33,79.03,140.55,6.5
10,B05,L_PBMC RT,69.58,193.93,87.63,155.83,6.5
10,B06,L_PBMC RT,69.58,27.27,65.01,115.62,6.5
10,B07,L_PBMC RT,69.58,29.13,76.23,135.57,7
10,B08,L_PBMC RT,69.58,34.78,80.35,142.89,7
10,B09,L_PBMC RT,69.58,33.55,86.26,153.4,7
10,B10,L_PBMC RT,69.58,36.61,84.74,150.71,7
10,B11,Unassigned,69.58,6.99,2.03,3.6,
10,B12,Background,69.58,0,0,0,
10,C01,Background,69.58,0,0,0,
10,C02,Unassigned,69.58,9.14,3.58,6.37,
10,C03,L_PBMC RT,69.58,169.79,74.88,133.17,6.5
10,C04,L_PBMC RT,69.58,25.34,71.07,126.39,6.5
10,C05,L_PBMC RT,69.58,192.41,77.57,137.94,6.5
10,C06,L_PBMC RT,69.58,151.56,70.5,125.37,6.5
10,C07,L_PBMC RT,69.58,30.93,80.02,142.3,7
10,C08,L_PBMC RT,69.58,27.56,85.27,151.65,7
10,C09,L_PBMC RT,69.58,24.15,88.06,156.6,7
10,C10,L_PBMC RT,69.58,30.98,80.81,143.71,7
10,C11,Unassigned,69.58,10.11,4.54,8.08,
10,C12,Background,69.58,0,0,0,
10,D01,Background,69.58,0,0,0,
10,D02,Unassigned,69.58,-1.46,2.31,4.11,
10,D03,L_PBMC RT,69.58,30.68,75.59,134.43,6.5
10,D04,L_PBMC RT,69.58,26.43,80.57,143.29,6.5
10,D05,L_PBMC RT,69.58,231.28,87.14,154.98,6.5
10,D06,L_PBMC RT,69.58,33.22,74.38,132.28,6.5
10,D07,L_PBMC RT,69.58,-47.53,64.4,114.53,7
10,D08,L_PBMC RT,69.58,31.04,88.12,156.7,7
10,D09,L_PBMC RT,69.58,30.97,72.75,129.37,7
10,D10,L_PBMC RT,69.58,37.09,90.34,160.65,7
10,D11,Unassigned,69.58,9.47,6.02,10.7,
10,D12,Background,69.58,0,0,0,
10,E01,Background,69.58,0,0,0,
10,E02,Unassigned,69.58,9.02,0.65,1.15,
10,E03,L_PBMC ICE,69.58,27.35,76.92,136.8,6.5
10,E04,L_PBMC ICE,69.58,27.57,87.04,154.8,6.5
10,E05,L_PBMC ICE,69.58,26.29,78.17,139.02,6.5
10,E06,L_PBMC ICE,69.58,30.62,86.12,153.15,6.5
10,E07,L_PBMC ICE,69.58,29.28,82.67,147.02,7
10,E08,L_PBMC ICE,69.58,31.41,84.27,149.86,7
10,E09,L_PBMC ICE,69.58,34.25,97.07,172.62,7
10,E10,L_PBMC ICE,69.58,-23.89,79.47,141.34,7
10,E11,Unassigned,69.58,7.86,5.73,10.18,
10,E12,Background,69.58,0,0,0,
10,F01,Background,69.58,0,0,0,
10,F02,Unassigned,69.58,8.13,2.44,4.34,
10,F03,L_PBMC ICE,69.58,213.06,97.02,172.53,6.5
10,F04,L_PBMC ICE,69.58,25.24,98.68,175.49,6.5
10,F05,L_PBMC ICE,69.58,35.18,95.21,169.33,6.5
10,F06,L_PBMC ICE,69.58,31.51,86.88,154.51,6.5
10,F07,L_PBMC ICE,69.58,35.03,101.57,180.63,7
10,F08,L_PBMC ICE,69.58,33.32,96.54,171.69,7
10,F09,L_PBMC ICE,69.58,32.93,99.62,177.16,7
10,F10,L_PBMC ICE,69.58,323.85,105.23,187.14,7
10,F11,Unassigned,69.58,10.47,4.34,7.71,
10,F12,Background,69.58,0,0,0,
10,G01,Background,69.58,0,0,0,
10,G02,Unassigned,69.58,1.86,3.92,6.97,
10,G03,L_PBMC ICE,69.58,31.03,85.08,151.3,6.5
10,G04,L_PBMC ICE,69.58,28.31,69.54,123.66,6.5
10,G05,L_PBMC ICE,69.58,36.14,77.17,137.24,6.5
10,G06,L_PBMC ICE,69.58,285.07,94.32,167.73,6.5
10,G07,L_PBMC ICE,69.58,11.88,75.11,133.58,7
10,G08,L_PBMC ICE,69.58,29.12,86.39,153.63,7
10,G09,L_PBMC ICE,69.58,29.55,86.71,154.2,7
10,G10,L_PBMC ICE,69.58,37.46,81.35,144.67,7
10,G11,Unassigned,69.58,9.34,2.61,4.64,
10,G12,Background,69.58,0,0,0,
10,H01,Background,69.58,0,0,0,
10,H02,Unassigned,69.58,27.68,5.28,9.4,
10,H03,Unassigned,69.58,8.72,1.44,2.56,
10,H04,Unassigned,69.58,8.1,4.47,7.96,
10,H05,Unassigned,69.58,7.87,0.88,1.57,
10,H06,Unassigned,69.58,6.37,6.17,10.97,
10,H07,Unassigned,69.58,8.75,-0.34,-0.61,
10,H08,Unassigned,69.58,4.9,5.26,9.35,
10,H09,Unassigned,69.58,-55.36,4.39,7.81,
10,H10,Unassigned,69.58,-42.26,2.18,3.87,
10,H11,Unassigned,69.58,6.59,5.29,9.4,
10,H12,Background,69.58,0,0,0,
11,A01,Background,76.02,0,0,0,
11,A02,Unassigned,76.02,12.73,3.34,5.94,
11,A03,Unassigned,76.02,10.73,2.87,5.11,
